ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10161,28,100,12,3764.88,"10/17/2003 0:00",Shipped,4,10,2003,"Classic Cars",141,S18_1129,"Heintze Collectables","86 21 3555","Smagsloget 45",,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10171,35,100,2,4508,"11/5/2003 0:00",Shipped,4,11,2003,"Classic Cars",141,S18_1129,"Quebec Home Shopping Network","(514) 555-8054","43 rue St. Laurent",,Montreal,Quebec,"H1J 1C3",Canada,NA,Fresnisre,Jean,Medium
10181,44,100,6,5418.16,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",141,S18_1129,"Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",,Bergen,,"N 5804",Norway,EMEA,Oeztan,Veysel,Medium
10192,22,100,11,3300.66,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",141,S18_1129,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,42,100,17,6182.4,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",141,S18_1129,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10212,29,100,10,4186.73,"1/16/2004 0:00",Shipped,1,1,2004,"Classic Cars",141,S18_1129,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10225,32,100,1,4529.28,"2/22/2004 0:00",Shipped,1,2,2004,"Classic Cars",141,S18_1129,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10240,41,100,3,5628.89,"4/13/2004 0:00",Shipped,2,4,2004,"Classic Cars",141,S18_1129,"Osaka Souveniers Co.","+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10253,26,100,5,3054.48,"6/1/2004 0:00",Cancelled,2,6,2004,"Classic Cars",141,S18_1129,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Medium
10278,34,100,6,4667.86,"8/6/2004 0:00",Shipped,3,8,2004,"Classic Cars",141,S18_1129,"Signal Gift Stores",7025551838,"8489 Strong St.",,"Las Vegas",NV,83030,USA,NA,King,Sue,Medium
10287,41,100,4,6499.32,"8/30/2004 0:00",Shipped,3,8,2004,"Classic Cars",141,S18_1129,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
10301,37,100,8,5917.78,"10/5/2003 0:00",Shipped,4,10,2003,"Classic Cars",141,S18_1129,"Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,"N 0106",Norway,EMEA,Klaeboe,Jan,Medium
10310,37,100,2,6231.91,"10/16/2004 0:00",Shipped,4,10,2004,"Classic Cars",141,S18_1129,"Toms Spezialitten, Ltd",0221-5554327,"Mehrheimerstr. 369",,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
10321,41,100,10,5803.14,"11/4/2004 0:00",Shipped,4,11,2004,"Classic Cars",141,S18_1129,FunGiftIdeas.com,5085552555,"1785 First Street",,"New Bedford",MA,50553,USA,NA,Benitez,Violeta,Medium
10331,46,100,6,6434.02,"11/17/2004 0:00",Shipped,4,11,2004,"Classic Cars",141,S18_1129,"Motor Mint Distributors Inc.",2155559857,"11328 Douglas Av.",,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10342,40,100,2,6454.4,"11/24/2004 0:00",Shipped,4,11,2004,"Classic Cars",141,S18_1129,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10356,43,97.6,8,4196.8,"12/9/2004 0:00",Shipped,4,12,2004,"Classic Cars",141,S18_1129,"Lyon Souveniers","+33 1 46 62 7555","27 rue du Colonel Pierre Avia",,Paris,,75508,France,EMEA,"Da Cunha",Daniel,Medium
10377,35,100,2,5895.05,"2/9/2005 0:00",Shipped,1,2,2005,"Classic Cars",141,S18_1129,"Toys of Finland, Co.","90-224 8555","Keskuskatu 45",,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10390,36,93.77,14,3375.72,"3/4/2005 0:00",Shipped,1,3,2005,"Classic Cars",141,S18_1129,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10406,61,100,3,8374.69,"4/15/2005 0:00",Disputed,2,4,2005,"Classic Cars",141,S18_1129,"Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large
10419,38,100,5,4464.24,"5/17/2005 0:00",Shipped,2,5,2005,"Classic Cars",141,S18_1129,"Salzburg Collectables",6562-9555,"Geislweg 14",,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10102,39,100,2,4808.31,"1/10/2003 0:00",Shipped,1,1,2003,"Vintage Cars",102,S18_1342,"Vitachrome Inc.",2125551500,"2678 Kingston Rd.","Suite 101",NYC,NY,10022,USA,NA,Frick,Michael,Medium
10111,33,99.66,6,3288.78,"3/25/2003 0:00",Shipped,1,3,2003,"Vintage Cars",102,S18_1342,"Mini Wheels Co.",6505555787,"5557 North Pendale Street",,"San Francisco",CA,,USA,NA,Murphy,Julie,Medium
10125,32,100,1,3254.72,"5/21/2003 0:00",Shipped,2,5,2003,"Vintage Cars",102,S18_1342,"Australian Collectors, Co.","03 9520 4555","636 St Kilda Road","Level 3",Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10139,31,100,7,3184.94,"7/16/2003 0:00",Shipped,3,7,2003,"Vintage Cars",102,S18_1342,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10149,50,100,4,5907.5,"9/12/2003 0:00",Shipped,3,9,2003,"Vintage Cars",102,S18_1342,"Signal Collectibles Ltd.",4155554312,"2793 Furth Circle",,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium
10162,48,91.44,2,4389.12,"10/18/2003 0:00",Shipped,4,10,2003,"Vintage Cars",102,S18_1342,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10173,43,100,6,5036.16,"11/5/2003 0:00",Shipped,4,11,2003,"Vintage Cars",102,S18_1342,"Rovelli Gifts",035-640555,"Via Ludovico il Moro 22",,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10193,28,100,7,3106.88,"11/21/2003 0:00",Shipped,4,11,2003,"Vintage Cars",102,S18_1342,"Australian Collectables, Ltd",61-9-3844-6555,"7 Allen Street",,"Glen Waverly",Victoria,3150,Australia,APAC,Connery,Sean,Medium
10205,36,100,2,3735.72,"12/3/2003 0:00",Shipped,4,12,2003,"Vintage Cars",102,S18_1342,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10244,40,100,7,4684.8,"4/29/2004 0:00",Shipped,2,4,2004,"Vintage Cars",102,S18_1342,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10256,34,95.55,2,3248.7,"6/8/2004 0:00",Shipped,2,6,2004,"Vintage Cars",102,S18_1342,"Danish Wholesale Imports","31 12 3555","Vinb'ltet 34",,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium
10280,50,100,9,5239.5,"8/17/2004 0:00",Shipped,3,8,2004,"Vintage Cars",102,S18_1342,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10289,38,100,2,4567.98,"9/3/2004 0:00",Shipped,3,9,2004,"Vintage Cars",102,S18_1342,"Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",,Bergen,,"N 5804",Norway,EMEA,Oeztan,Veysel,Medium
10304,37,95.55,13,3535.35,"10/11/2004 0:00",Shipped,4,10,2004,"Vintage Cars",102,S18_1342,"Auto Assoc. & Cie.",30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel,Medium
10312,43,89.38,10,3843.34,"10/21/2004 0:00",Shipped,4,10,2004,"Vintage Cars",102,S18_1342,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10322,43,86.3,14,3710.9,"11/4/2004 0:00",Shipped,4,11,2004,"Vintage Cars",102,S18_1342,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10332,46,95.13,15,4375.98,"11/17/2004 0:00",Shipped,4,11,2004,"Vintage Cars",102,S18_1342,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10369,44,100,8,9240.44,"1/20/2005 0:00",Shipped,1,1,2005,"Vintage Cars",102,S18_1342,"Collectables For Less Inc.",6175558555,"7825 Douglas Av.",,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Large
10391,35,100,2,5548.9,"3/9/2005 0:00",Shipped,1,3,2005,"Vintage Cars",102,S18_1342,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10422,51,95.55,2,4873.05,"5/30/2005 0:00","In Process",2,5,2005,"Vintage Cars",102,S18_1342,"Diecast Classics Inc.",2155551555,"7586 Pompton St.",,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium
10205,48,63.61,1,3053.28,"12/3/2003 0:00",Shipped,4,12,2003,"Vintage Cars",53,S18_1367,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10369,32,98.63,7,3156.16,"1/20/2005 0:00",Shipped,1,1,2005,"Vintage Cars",53,S18_1367,"Collectables For Less Inc.",6175558555,"7825 Douglas Av.",,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10391,42,100,3,4998,"3/9/2005 0:00",Shipped,1,3,2005,"Vintage Cars",53,S18_1367,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10110,37,100,16,5433.08,"3/18/2003 0:00",Shipped,1,3,2003,"Classic Cars",124,S18_1589,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10123,26,100,2,3073.72,"5/20/2003 0:00",Shipped,2,5,2003,"Classic Cars",124,S18_1589,"Atelier graphique",40.32.2555,"54, rue Royale",,Nantes,,44000,France,EMEA,Schmitt,Carine,Medium
10137,44,99.55,2,4380.2,"7/10/2003 0:00",Shipped,3,7,2003,"Classic Cars",124,S18_1589,"Reims Collectables",26.47.1555,"59 rue de l'Abbaye",,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10148,47,100,9,5848.68,"9/11/2003 0:00",Shipped,3,9,2003,"Classic Cars",124,S18_1589,"Anna's Decorations, Ltd","02 9936 8555","201 Miller Street","Level 15","North Sydney",NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,43,100,8,6153.73,"10/17/2003 0:00",Shipped,4,10,2003,"Classic Cars",124,S18_1589,"Heintze Collectables","86 21 3555","Smagsloget 45",,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Medium
10172,42,100,6,4965.24,"11/5/2003 0:00",Shipped,4,11,2003,"Classic Cars",124,S18_1589,"Gift Depot Inc.",2035552570,"25593 South Bay Ln.",,Bridgewater,CT,97562,USA,NA,King,Julie,Medium
10181,42,100,2,5435.64,"11/12/2003 0:00",Shipped,4,11,2003,"Classic Cars",124,S18_1589,"Herkku Gifts","+47 2267 3215","Drammen 121, PR 744 Sentrum",,Bergen,,"N 5804",Norway,EMEA,Oeztan,Veysel,Medium
10192,29,100,7,4258.36,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",124,S18_1589,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10204,40,100,13,4032,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",124,S18_1589,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10212,38,100,6,4492.36,"1/16/2004 0:00",Shipped,1,1,2004,"Classic Cars",124,S18_1589,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10226,38,100,4,4161.38,"2/26/2004 0:00",Shipped,1,2,2004,"Classic Cars",124,S18_1589,"Collectable Mini Designs Co.",7605558146,"361 Furth Circle",,"San Diego",CA,91217,USA,NA,Thompson,Valarie,Medium
10253,24,100,1,3374.88,"6/1/2004 0:00",Cancelled,2,6,2004,"Classic Cars",124,S18_1589,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Medium
10266,36,100,2,5196.6,"7/6/2004 0:00",Shipped,3,7,2004,"Classic Cars",124,S18_1589,"L'ordine Souveniers",0522-556555,"Strada Provinciale 124",,"Reggio Emilia",,42100,Italy,EMEA,Moroni,Maurizio,Medium
10301,32,100,4,3424.64,"10/5/2003 0:00",Shipped,4,10,2003,"Classic Cars",124,S18_1589,"Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,"N 0106",Norway,EMEA,Klaeboe,Jan,Medium
10321,44,100,6,4489.76,"11/4/2004 0:00",Shipped,4,11,2004,"Classic Cars",124,S18_1589,FunGiftIdeas.com,5085552555,"1785 First Street",,"New Bedford",MA,50553,USA,NA,Benitez,Violeta,Medium
10331,44,100,14,4849.24,"11/17/2004 0:00",Shipped,4,11,2004,"Classic Cars",124,S18_1589,"Motor Mint Distributors Inc.",2155559857,"11328 Douglas Av.",,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10343,36,100,4,5848.92,"11/24/2004 0:00",Shipped,4,11,2004,"Classic Cars",124,S18_1589,"Reims Collectables",26.47.1555,"59 rue de l'Abbaye",,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10407,59,100,11,7048.14,"4/22/2005 0:00","On Hold",2,4,2005,"Classic Cars",124,S18_1589,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Large
10419,37,100,1,5202.94,"5/17/2005 0:00",Shipped,2,5,2005,"Classic Cars",124,S18_1589,"Salzburg Collectables",6562-9555,"Geislweg 14",,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10106,36,100,12,5279.4,"2/17/2003 0:00",Shipped,1,2,2003,Planes,157,S18_1662,"Rovelli Gifts",035-640555,"Via Ludovico il Moro 22",,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,43,100,3,6916.12,"4/28/2003 0:00",Shipped,2,4,2003,Planes,157,S18_1662,"Salzburg Collectables",6562-9555,"Geislweg 14",,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10143,32,100,7,5248,"8/10/2003 0:00",Shipped,3,8,2003,Planes,157,S18_1662,"Mini Creations Ltd.",5085559555,"4575 Hillside Dr.",,"New Bedford",MA,50553,USA,NA,Tam,"Wing C",Medium
10155,38,100,5,6531.44,"10/6/2003 0:00",Shipped,4,10,2003,Planes,157,S18_1662,"Toys of Finland, Co.","90-224 8555","Keskuskatu 45",,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium
10167,43,100,1,5763.72,"10/23/2003 0:00",Cancelled,4,10,2003,Planes,157,S18_1662,"Scandinavian Gift Ideas","0695-34 6555","?kergatan 24",,Boras,,"S-844 67",Sweden,EMEA,Larsson,Maria,Medium
10178,42,100,4,6490.68,"11/8/2003 0:00",Shipped,4,11,2003,Planes,157,S18_1662,"Alpha Cognac",61.77.6555,"1 rue Alsace-Lorraine",,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
10186,32,100,1,6004.8,"11/14/2003 0:00",Shipped,4,11,2003,Planes,157,S18_1662,"Double Decker Gift Stores, Ltd","(171) 555-7555","120 Hanover Sq.",,London,,"WA1 1DP",UK,EMEA,Hardy,Thomas,Medium
10198,42,100,4,7483.98,"11/27/2003 0:00",Shipped,4,11,2003,Planes,157,S18_1662,"Cruz & Sons Co.","+63 2 555 3587","15 McCallum Street - NatWest Center #13-03",,"Makati City",,"1227 MM",Philippines,Japan,Cruz,Arnold,Large
10210,31,100,17,5719.5,"1/12/2004 0:00",Shipped,1,1,2004,Planes,157,S18_1662,"Osaka Souveniers Co.","+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
10222,49,100,4,6954.08,"2/19/2004 0:00",Shipped,1,2,2004,Planes,157,S18_1662,"Collectable Mini Designs Co.",7605558146,"361 Furth Circle",,"San Diego",CA,91217,USA,NA,Thompson,Valarie,Medium
10250,45,100,14,8160.3,"5/11/2004 0:00",Shipped,2,5,2004,Planes,157,S18_1662,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Large
10262,49,100,9,6567.96,"6/24/2004 0:00",Cancelled,2,6,2004,Planes,157,S18_1662,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10274,41,100,1,6724,"7/21/2004 0:00",Shipped,3,7,2004,Planes,157,S18_1662,"Collectables For Less Inc.",6175558555,"7825 Douglas Av.",,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Medium
10284,45,100,11,5747.85,"8/21/2004 0:00",Shipped,3,8,2004,Planes,157,S18_1662,"Norway Gifts By Mail, Co.","+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,"N 0106",Norway,EMEA,Klaeboe,Jan,Medium
10296,36,100,7,5676.84,"9/15/2004 0:00",Shipped,3,9,2004,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.","+49 89 61 08 9555","Hansastr. 15",,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
10307,39,100,1,7379.97,"10/14/2004 0:00",Shipped,4,10,2004,Planes,157,S18_1662,"Classic Gift Ideas, Inc",2155554695,"782 First Street",,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Large
10316,27,100,9,3704.13,"11/1/2004 0:00",Shipped,4,11,2004,Planes,157,S18_1662,giftsbymail.co.uk,"(198) 555-8888","Garden House Crowther Way",,Cowes,"Isle of Wight","PO31 7PJ",UK,EMEA,Bennett,Helen,Medium
10338,41,100,1,5624.79,"11/22/2004 0:00",Shipped,4,11,2004,Planes,157,S18_1662,"Royale Belge","(071) 23 67 2555","Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
10351,39,99.52,1,3881.28,"12/3/2004 0:00",Shipped,4,12,2004,Planes,157,S18_1662,"Stylish Desk Decors, Co.","(171) 555-0297","35 King George",,London,,"WX3 6FW",UK,EMEA,Brown,Ann,Medium
10398,33,100,11,4215.09,"3/30/2005 0:00",Shipped,1,3,2005,Planes,157,S18_1662,"Reims Collectables",26.47.1555,"59 rue de l'Abbaye",,Reims,,51100,France,EMEA,Henriot,Paul,Medium
10400,34,100,1,6433.82,"4/1/2005 0:00",Shipped,2,4,2005,Planes,157,S18_1662,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Medium
10416,24,100,14,4352.16,"5/10/2005 0:00",Shipped,2,5,2005,Planes,157,S18_1662,"L'ordine Souveniers",0522-556555,"Strada Provinciale 124",,"Reggio Emilia",,42100,Italy,EMEA,Moroni,Maurizio,Medium
10100,30,100,3,5151,"1/6/2003 0:00",Shipped,1,1,2003,"Vintage Cars",170,S18_1749,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10110,42,100,7,6069,"3/18/2003 0:00",Shipped,1,3,2003,"Vintage Cars",170,S18_1749,"AV Stores, Co.","(171) 555-1555","Fauntleroy Circus",,Manchester,,"EC2 5NT",UK,EMEA,Ashworth,Victoria,Medium
10149,34,100,11,5375.4,"9/12/2003 0:00",Shipped,3,9,2003,"Vintage Cars",170,S18_1749,"Signal Collectibles Ltd.",4155554312,"2793 Furth Circle",,Brisbane,CA,94217,USA,NA,Taylor,Sue,Medium
10162,29,100,9,5176.5,"10/18/2003 0:00",Shipped,4,10,2003,"Vintage Cars",170,S18_1749,"Corporate Gift Ideas Co.",6505551386,"7734 Strong St.",,"San Francisco",CA,,USA,NA,Brown,Julie,Medium
10173,24,100,13,3508.8,"11/5/2003 0:00",Shipped,4,11,2003,"Vintage Cars",170,S18_1749,"Rovelli Gifts",035-640555,"Via Ludovico il Moro 22",,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10182,44,100,10,7554.8,"11/12/2003 0:00",Shipped,4,11,2003,"Vintage Cars",170,S18_1749,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Large
10193,21,100,14,3141.6,"11/21/2003 0:00",Shipped,4,11,2003,"Vintage Cars",170,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,"7 Allen Street",,"Glen Waverly",Victoria,3150,Australia,APAC,Connery,Sean,Medium
10204,33,100,4,5890.5,"12/2/2003 0:00",Shipped,4,12,2003,"Vintage Cars",170,S18_1749,"Muscle Machine Inc",2125557413,"4092 Furth Circle","Suite 400",NYC,NY,10022,USA,NA,Young,Jeff,Medium
10214,30,100,7,5967,"1/26/2004 0:00",Shipped,1,1,2004,"Vintage Cars",170,S18_1749,"Corrida Auto Replicas, Ltd","(91) 555 22 82","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
10227,26,100,10,3712.8,"3/2/2004 0:00",Shipped,1,3,2004,"Vintage Cars",170,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10241,41,100,2,7597.3,"4/13/2004 0:00",Shipped,2,4,2004,"Vintage Cars",170,S18_1749,"Mini Caravy",88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large
10280,26,100,16,3668.6,"8/17/2004 0:00",Shipped,3,8,2004,"Vintage Cars",170,S18_1749,"Amica Models & Co.",011-4988555,"Via Monte Bianco 34",,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10288,32,100,5,5875.2,"9/1/2004 0:00",Shipped,3,9,2004,"Vintage Cars",170,S18_1749,"Handji Gifts& Co","+65 224 1555","Village Close - 106 Linden Road Sandown","2nd Floor",Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10302,43,100,1,7310,"10/6/2003 0:00",Shipped,4,10,2003,"Vintage Cars",170,S18_1749,"UK Collectables, Ltd.","(171) 555-2282","Berkeley Gardens 12  Brewery",,Liverpool,,"WX1 6LT",UK,EMEA,Devon,Elizabeth,Large
10312,48,100,17,8078.4,"10/21/2004 0:00",Shipped,4,10,2004,"Vintage Cars",170,S18_1749,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Large
10331,44,74.04,7,3257.76,"11/17/2004 0:00",Shipped,4,11,2004,"Vintage Cars",170,S18_1749,"Motor Mint Distributors Inc.",2155559857,"11328 Douglas Av.",,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa,Medium
10344,45,100,1,7650,"11/25/2004 0:00",Shipped,4,11,2004,"Vintage Cars",170,S18_1749,"Marseille Mini Autos",91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large
10367,37,100,3,4703.81,"1/12/2005 0:00",Resolved,1,1,2005,"Vintage Cars",170,S18_1749,Toys4GrownUps.com,6265557265,"78934 Hillside Dr.",,Pasadena,CA,90003,USA,NA,Young,Julie,Medium
10379,39,100,2,5399.55,"2/10/2005 0:00",Shipped,1,2,2005,"Vintage Cars",170,S18_1749,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10407,76,100,2,14082.8,"4/22/2005 0:00","On Hold",2,4,2005,"Vintage Cars",170,S18_1749,"The Sharp Gifts Warehouse",4085553659,"3086 Ingle Ln.",,"San Jose",CA,94217,USA,NA,Frick,Sue,Large
10420,37,100,5,5283.6,"5/29/2005 0:00","In Process",2,5,2005,"Vintage Cars",170,S18_1749,"Souveniers And Things Co.","+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy","Level 6",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10108,38,82.39,2,3130.82,"3/3/2003 0:00",Shipped,1,3,2003,"Classic Cars",77,S18_1889,"Cruz & Sons Co.","+63 2 555 3587","15 McCallum Street - NatWest Center #13-03",,"Makati City",,"1227 MM",Philippines,Japan,Cruz,Arnold,Medium
10122,43,72.38,6,3112.34,"5/8/2003 0:00",Shipped,2,5,2003,"Classic Cars",77,S18_1889,"Marseille Mini Autos",91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10135,48,79.31,3,3806.88,"7/2/2003 0:00",Shipped,3,7,2003,"Classic Cars",77,S18_1889,"Mini Gifts Distributors Ltd.",4155551450,"5677 Strong St.",,"San Rafael",CA,97562,USA,NA,Nelson,Valarie,Medium
10160,38,88.55,4,3364.9,"10/11/2003 0:00",Shipped,4,10,2003,"Classic Cars",77,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,"6047 Douglas Av.",,"Los Angeles",CA,,USA,NA,Chandler,Michael,Medium
10192,45,90.86,15,4088.7,"11/20/2003 0:00",Shipped,4,11,2003,"Classic Cars",77,S18_1889,"Online Diecast Creations Co.",6035558647,"2304 Long Airport Avenue",,Nashua,NH,62005,USA,NA,Young,Valarie,Medium
10203,45,85.47,4,3846.15,"12/2/2003 0:00",Shipped,4,12,2003,"Classic Cars",77,S18_1889,"Euro Shopping Channel","(91) 555 94 44","C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10225,47,64.68,5,3039.96,"2/22/2004 0:00",Shipped,1,2,2004,"Classic Cars",77,S18_1889,"Vida Sport, Ltd",0897-034555,"Grenzacherweg 237",,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
